,321100,321200,321910,3219A0,327100,327200,327310,327320,327330,327390,327400,327910,327991,327992,327993,327999,331110,331200,331313,33131B,331410,331420,331490,331510,331520,332114,33211A,332119,332200,332310,332320,332410,332420,332430,332500,332600,332710,332720,332800,332913,33291A,332991,332996,33299A,332999,333111,333112,333120,333130,333242,33329A,333314,333316,333318,333414,333415,333413,333511,333514,333517,33351B,333611,333612,333613,333618,333912,333914,333920,333991,333993,333994,33399A,33399B,334111,334112,334118,334210,334220,334290,334413,334418,33441A,334510,334511,334512,334513,334514,334515,334516,334517,33451A,334300,334610,335110,335120,335210,335220,335311,335312,335313,335314,335911,335912,335920,335930,335991,335999,336111,336112,336120,336211,336212,336213,336214,336310,336320,336350,336360,336370,336390,3363A0,336411,336412,336413,336414,33641A,336500,336611,336612,336991,336992,336999,337110,337121,337122,337127,33712N,337215,33721A,337900,339112,339113,339114,339115,339116,339910,339920,339930,339940,339950,339990,311111,311119,311210,311221,311225,311224,311230,311300,311410,311420,311513,311514,31151A,311520,311615,31161A,311700,311810,3118A0,311910,311920,311930,311940,311990,312110,312120,312130,312140,312200,313100,313200,313300,314110,314120,314900,315000,316000,322110,322120,322130,322210,322220,322230,322291,322299,323110,323120,324110,324121,324122,324190,325110,325120,325130,325180,325190,325211,3252A0,325411,325412,325413,325414,325310,325320,325510,325520,325610,325620,325910,3259A0,326110,326120,326130,326140,326150,326160,326190,326210,326220,326290,total
323110,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,1,,,,,11,,,,,0,,0,,,2,,,,,,1,,0,0,,2,,,,,1,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,2,,0,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,36,1,10,,,,1,,,,,,,,,,4,,,,,,,,,,1,,,,,,,,,,621,8,,2,,,,,,,,2,,8,77,16,63,,0,,,71,,,,,,,,,,,,,,64488
323120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,4410
324110,126,375,49,133,35,94,96,51,7,11,80,6,7,14,17,10,134,21,7,16,6,6,6,8,13,20,37,11,17,38,29,5,9,10,8,11,98,36,291,9,12,6,6,14,38,18,1,125,16,2,26,4,0,238,6,16,4,7,5,4,7,6,3,4,15,4,8,16,1,3,1,40,6,0,0,5,0,0,0,37,1,1,5,13,0,1,0,0,3,0,2,0,0,1,4,0,2,5,3,4,1,14,0,3,3,4,2,1,29,5,10,4,0,5,20,7,17,18,24,26,12,18,39,40,10,13,14,15,6,0,2,2,27,5,3,7,4,10,23,7,12,10,1,0,4,3,11,0,1,10,33,14,18,9,25,2,12,28,67,26,39,22,23,30,3,24,61,21,68,21,33,5,6,10,17,33,29,7,11,49,4,18,16,11,3,8,0,1,75,468,387,445,45,3,14,12,528,4,6068,4357,1510,2338,930,646,62,782,1992,1713,233,39,90,16,82,361,566,162,450,391,278,51,480,49,22,11,31,85,9,97,43,10,,478145
324121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,13168
324122,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,10571
324190,37,,13,202,7,26,13,11,2,5,11,3,2,2,6,5,696,78,34,75,24,15,24,34,40,,2,9,6,5,77,4,3,5,23,3,12,23,10,7,38,0,,2,14,,,0,,2,2,6,0,7,7,14,3,0,0,,,,,,13,6,14,,,,,14,115,2,,1,1,8,7,2,10,13,,7,0,3,5,10,17,,24,0,0,1,47,17,19,32,9,8,1,4,1,,,355,4,1,9,7,8,,,,9,32,29,19,20,52,2,19,2,30,,,,0,,,,,28,4,6,7,48,22,50,17,109,84,97,2,,0,30,12,6,127,226,17,4,,0,3,5,65,219,51,55,54,143,100,121,3,1,4,118,78,204,,37,35,27,303,48,4,9,72,1,1,2,,,0,,2,1,11,32,2,,,,,2,,1484,72,,23,20,10,134,435,489,46,11,,0,,,,4,,51,95,42,,52,82,18,5,13,6,45,61,6,10,4,27852
325110,,,,,3,2,,1,,,,5,,,4,4,3,2,,,,3,1,,0,,,,1,,3,,,,,,2,,8,,,,,0,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,4,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,3,,,,2,1,5,,1,3,5,,,,,3,,6,,,0,,,,,,,,,,,,2,,1,,0,,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,7,,,,,,0,42,23,27,,2,,,,,,13333,,,1815,11223,70,10,475,16407,12021,2111,17,18,71,35,,26,482,157,60,48,1,1630,65,42,7,5,31,3,395,9,1,6,63437
325120,,,,,11,33,4,4,,,6,9,,,17,14,604,70,15,,,10,1,1,3,,,,,6,7,3,1,,,5,11,,112,,1,,,,,3,,3,4,,2,,1,,,2,8,,0,,,,,,,,1,3,,,,12,,,,,,,,71,0,16,,,,,,,,,,,,9,,,,,,,,13,9,0,,,,,,0,,,,,1,,1,,2,8,8,,,71,,1,1,3,,,0,,,,,,,,,,,2,3,,3,,7,,7,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,10,14,17,,2,,,,,,,,,,26,47,22,235,319,35,13,1,4,248,61,,27,10,74,,,,158,29,29,18,12,57,,39,11,,33,9709
325130,,,,8,6,18,1,5,,,0,5,6,,9,6,,,,,,,,,0,,,,,,,,,0,,,2,,,,,,,,,,,10,,6,22,,,0,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,58,5,,,,,,,,,,,,1,1,3,,0,5,6,,,5,,,,,,,0,,,,,,,,,,,,3,,3,,4,,65,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,63,202,169,,1,0,0,16,80,81,,132,,,,,,,,,3,2,,6,3,155,34,110,,0,,,,7,1297,1,19,34,620,288,66,63,6,5,3,36,422,46,3,322,6678
325180,170,,,,13,757,5,127,,,8,39,61,,41,14,75,63,75,,,9,2,0,0,,,,3,4,13,2,1,2,,1,2,,45,,,,,1,,,,,,,,,2,,,,,,,,,,,,,,,,,,,11,,,,,,1,,412,71,112,,,,,,,,,,,,3,,,,,,,,122,9,9,,,,,,1,,,,,5,3,21,,2,22,41,,,,,10,,,,,2,,,,,,,,,,,8,8,,11,,7,,26,,,32,1097,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,92,,,,,,0,397,894,835,,198,2,,13,,,1062,11,,153,45,156,142,2472,1222,1317,209,1,2,5,1,563,347,34,250,956,20,127,2132,238,115,105,253,1458,,661,582,28,679,33613
325190,92,15,8,10,28,106,5,330,2,6,11,28,87,53,136,12,99,63,0,44,,79,14,8,2,2,5,2,4,23,396,8,6,13,6,3,10,9,132,1,16,3,1,96,,9,3,34,14,1,17,1,8,3,1,80,1,3,8,3,2,16,1,1,5,3,11,19,0,1,,36,7,1,0,0,1,16,2,12,2,7,91,10,0,2,2,,5,3,10,0,0,1,2,1,,1,0,1,0,2,1,23,15,126,2,14,87,8,9,1,6,122,55,15,140,4,12,44,121,18,0,,31,83,2,30,11,,1,2,7,6,1,4,4,5,8,5,43,35,76,0,20,0,14,1,177,18,29,2,6,1,188,0,6,4,922,5,2,17,22,17,5,7,22,0,64,46,40,26,84,41,135,180,6,1,4,31,1,103,81,,1,2,0,3,133,679,467,50,200,6,14,16,1290,4,11069,143,41,189,6885,441,407,272,11009,19672,1231,304,899,602,486,1,4898,2489,1059,1409,1733,70,2031,1197,128,54,61,334,797,624,1021,111,292,117608
325211,,790,,36,1,1169,6,,,,,3,1,,29,41,1,3,,,,,11,,,,1,24,199,,,,,1,31,,,,105,36,,,18,109,55,,,,,,,1,102,28,,112,,,,,,,,,,,,,,,,1,,,,,1,9,2,3,4,123,,19,1,12,10,13,9,,14,,6,,15,80,198,,8,39,14,101,3,484,205,,,,,0,,,3,172,212,284,67,366,86,915,160,,,,,,,,196,,4,,,10,4,66,69,141,96,,700,177,,410,,,141,106,4,166,439,,,,,,,,,,,13,44,410,8,,,,,,,,,,,,,,,1,,863,153,,,169,,24,,,178,5,592,2,572,,,,,,,,22,,2,,165,9577,1916,,,,,,,2279,1029,,,261,2618,11892,6394,569,2514,698,3461,19874,64,139,876,88537
3252A0,,,161,1,4,29,,,,,,8,9,,46,2,261,4,,,,23,,,,,1,1,,,,,,4,,,,,59,,,,,14,,,,,,,,,,105,,,,,,,,,,,,,,,,,,139,,,,,,,,,,,6,134,,,,,,23,,,,,,,,,,,,,,6,,,,,,,,,,,15,10,40,569,7,85,46,,,,,30,,,,,1,15,,,,,,,,,854,476,3,10,1,,40,,9,,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529,2179,2542,163,3185,257,826,2,3,,8,,,100,15,,88,,,,3,,,,,,,27,15,97,,,,,,,117,816,,,,92,110,44,40,819,164,,115,1802,305,,19890
325411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,485,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470,5049,11,11,,,,,,,,,,,,,,,,,,,11136
325412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,986,13,389,,,,,,,,,,,,,,,,,,,152158
325413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,9,1,,,,,,,,,,,,,,,,,,,13372
325414,,,,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2718,29485,3341,5454,,,,,,,,,,,,,,,,,,,31287
325310,,,,,2,7,,,,,,1,,,8,3,3,3,0,,,1,,,,,,,,,,,,1,,,,,5,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1,1,,,,,,,,,,,,1,1,3,,1,2,4,,,,,1,,,,,0,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,0,,,,,,0,,,,,4,,,,,,3,,,8,60,11,7,325,682,48,2,,1,,,2601,18,5,15,50,,,265,12,6,5,2,7,,5,6,1,,17142
325320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,15045
325510,,48,16,70,47,,,,49,92,,0,,,2,11,1,,0,,,,,,0,62,36,111,2,165,160,13,82,275,38,,234,,781,,,,,0,0,146,216,126,42,,,,,7,112,50,51,,,119,,,,,95,72,177,24,,,,44,70,,,,,,,,,0,143,71,,,,,,,,,,,48,47,489,58,26,46,,,,13,,,,209,1853,191,210,143,13,325,19,9,127,360,98,635,174,126,0,55,,56,39,214,155,,,90,486,27,122,168,21,154,482,,,,,,,1,267,,8,217,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,2,2,142,29,,,,27,,,,,,3,2,8,3,33,5,,,,,,,,403,,6,70,481,2,,,,,,,48,,,,27121
325520,64,845,403,7,0,22,,,,,,40,,,63,3,5,6,1,,,5,1,,,,,,1,,1,,,39,,,,,15,,,,,0,43,,,,,,,,1,8,,,,,,,,,,,93,,,,,,,3,,,,,,4,2,1,14,9,216,7,,,,,,,,1,,1,,,,,,,,7,2,1,,,,11,1973,9,,,,,4,5,15,88,1,18,21,,,,,7,,,,,0,,63,21,56,7,,15,70,,152,276,3,2,2,,2,,11,,,,,,,,,2,1,3,3,5,,3,7,,,,,8,18,,,,1,20,2,,,2,,200,34,,,7,,3,30,186,73,796,1273,68,197,28,307,2,5,,,22,7,,34,80,375,31,14,,5,,,,44,13,219,132,3,,476,255,44,43,11,107,,35,13,2,3,15213
325610,1,3,1,54,1,18,1,1,1,1,2,2,3,1,1,0,1,2,1,1,2,1,1,0,2,1,3,1,2,1,1,2,1,1,3,1,1,2,2,1,1,1,1,4,1,1,1,1,2,1,3,1,1,2,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,11,1,1,0,0,1,5,1,3,1,3,0,19,0,1,1,3,1,1,3,1,0,0,3,1,2,2,1,1,1,1,1,0,2,1,0,1,1,1,2,1,1,2,1,1,3,1,1,3,4,2,0,1,1,1,1,2,2,1,0,1,3,1,1,1,1,1,4,3,11,7,1,2,1,1,3,1,1,10,6,2,1,2,1,0,0,32,47,11,8,37,11,34,54,0,1,2,30,31,80,1,10,1,10,36,6,0,0,15,1,97,2,2,1,3,6,78,2,2,1,4,2,1,1,1,3,0,7,20,1,4,2,1,1,1,9,6,2,1,1,0,0,6,103,1,5,3233,535,1,83,45,2,1,4,4,7,9,1,1,,36904
325620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,729,,,,,,,,,,,,,37955
325910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,38,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,10,,262,188,31,,3,2220,17,,,,,,,,,,,,,,,,,,,,,,47,,253,,,,,,,,,54,4286
3259A0,41,43,17,60,4,32,6,20,3,6,2,5,10,7,21,5,55,4,3,16,13,15,6,29,1,8,59,4,6,385,1101,170,64,2,17,25,146,28,506,3,40,6,4,109,0,11,8,17,35,11,79,58,6,18,3,29,3,11,33,10,22,49,3,6,13,9,25,66,1,6,1,37,26,8,3,2,12,25,6,32,125,185,23,31,0,5,6,14,197,10,154,1,0,2,7,4,8,6,1,3,4,8,2,13,48,34,10,15,94,18,12,2,0,14,4,11,12,94,173,19,17,576,1,20,17,23,3,19,12,,0,4,17,13,2,8,8,10,19,6,67,60,6,1,2,1,3,2,12,44,35,15,,,,,12,2,100,56,276,,148,8,,56,78,0,142,115,332,,0,439,92,314,15,3,9,11,1,3,5,4,3,6,1,1,16,103,208,141,51,7,19,12,459,20,922,18,12,2530,25,22,134,477,957,182,133,68,106,3,240,3,59,72,158,302,427,6,2325,209,249,51,40,159,39,1194,17,2,154,40929
326110,42,18,38,34,,483,,,,,,3,,,67,5,166,,1,32,,16,13,29,,,1,27,74,88,60,29,18,,22,80,58,47,70,,82,,,,67,,,53,47,20,166,39,1,559,3,251,12,13,35,16,23,,1,11,53,11,39,108,35,7,,99,,13,2,3,15,47,8,311,11,62,1075,43,,,19,,31,5,,2,8,0,129,37,373,6,16,83,61,20,23,12,166,25,20,36,662,113,19,9,1,35,90,86,64,415,165,501,79,,,15,,,,34,143,,,472,40,43,,,25,,,162,248,283,90,120,,,104,7,211,275,249,147,65,58,9,1,,61,354,241,96,108,50,254,39,159,601,34,345,326,447,22,11,218,199,,34,,,,0,5,92,,18,74,0,7,20,336,19,112,1000,153,457,48,1448,13,46,2,43,,,4,20,33,116,105,15,,29,8,8,12,,,,36,,,340,2867,402,380,174,460,535,3029,117,11,17,40136
326120,,,6,260,,1,,,,,,,,,7,2,,,,18,,,,,,,,2,7,,51,,,,4,16,66,3,,,18,,,,6,,,,12,1,13,16,1,53,,22,4,1,3,,8,,,,77,2,8,31,,1,,13,,,,37,1,,,37,,,120,26,,,,,,0,,0,2,4,12,5,49,1,1,10,6,2,2,1,18,8,1,8,168,4,,,0,4,10,11,9,58,9,97,8,,,,,,,208,15,,,55,,,,,,,,19,33,36,,9,,,9,1,14,35,60,,,,,,,,13,,,2,8,17,0,29,,,,,,,,,,,,,,,,,9,,0,9,,7,,17,,,88,20,19,4,363,,33,11,,,,17,,145,1022,100,4,,,,,,,,,,318,,10,142,216,46,18,250,64,699,22,,9,17757
326130,,,3,4,,0,,,,,,,,,5,2,,,,,,,,,,,21,2,5,,4,,,,2,6,179,11,,26,11,,31,12,4,3,8,6,7,11,53,,0,40,,15,3,,,,,,,,6,11,32,42,12,,,1,,,,,,,,,3,14,85,61,,51,,,,0,,0,2,,17,3,33,,1,7,4,7,4,1,12,,,3,62,2,,,0,6,4,10,5,34,7,28,5,5,,7,,,,41,10,,0,39,308,3,7,58,8,74,161,13,60,52,16,6,9,,6,1,10,24,39,,,,,,,,1,,,2,1,12,1,,,,,,,,,,,,,,,68,,4,8,,1,6,,2,,12,,,54,13,14,3,1,3,,,,,,,,,,9,,,,,,,,,,,,,10,36,34,103,13,38,46,630,10,,2,4529
326140,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,5,,,,,3,,,,,,,,2,,0,,,,,,1,,,,,,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,8,97,1,0,1,,,2,2,,,,5,2,,,,,,,,,,,,,,,,,,,,4,6,,,,,,,,,2,,,,,3,,1,10,,4,1,7,35,4,,,0,,,1,,1,,,1,,,,,,,,,,,0,2,,,,5,,,,,,,,,,18,,,,,1,,,57,131,59,96,,5,8,,116,,,10,,,,9,7,,13,4,,4,8934
326150,,,,23,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,,,,,5,,,,,,,,3,,0,,,0,,,,,,,,,,,,0,5,,,,,,,,,0,1,8,0,0,1,1,,4,,,,,,,,0,,,,,3,,,,,,,,,,,42,261,3,4,0,,,3,2,1,601,,5,2,,,,,,,,,,,,,340,38,19,44,23,63,976,4,24,,5,,,,,,,3,,,,,,,,16,,2,,9,,,,,,,,,,,,,,,,,,,,,13,,,0,4,,,,10,,,,,,,,,,,,,,,,,,,4,2,,,,,,,,,,,,,,133,,134,6,,,10600
326160,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,1,47,,,142,216,280,71,,,2,,,1110,944,1,1836,50,3435,,,54,,,,,,,,,,,,,40,,,,,,,6,,,122,,3,,,13,,,2,87,11,31,,124,153,213,534,1116,,134,,,,,,26,,,,124,11115
326190,1,2,4,435,5,5,0,28,31,268,,9,4,0,3,22,68,34,0,0,11,0,5,9,7,2,0,15,27,12,7,10,6,4,11,30,20,13,27,120,33,5,0,108,12,321,79,170,170,7,39,10,4,121,53,459,23,191,13,15,25,1,0,0,1008,160,451,15,116,0,,122,1,1,1,44,2,33,43,3,33,130,3,47,18,18,12,12,154,0,204,18,53,0,47,89,357,7,4,0,8,159,14,1,8,0,3,330,896,186,114,165,4,104,205,558,610,280,939,1276,187,1444,1,719,25,0,2,123,0,,3,0,96,49,23,36,36,38,141,6,674,193,80,260,70,3,7,5,19,772,91,3,14,1,13,15,28,12,74,13,13,31,45,274,23,348,118,4,26,24,808,2005,47,912,665,258,11,1,0,16,2,2,3,6,0,0,0,18,,74,4,67,15,1,15,4,451,0,47,7,0,99,0,1,6,32,62,684,8,39,383,65,138,0,28,914,21,477,1099,0,158,45,5,0,14,9,1,5101,51,4,,98254
326210,4,,53,29,,,0,2,0,0,,,,,,0,1,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,408,232,288,15,,,,,,,0,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,2701,208,37,509,0,98,0,,1,,,1,0,0,,,,,,0,,60,,595,0,,,,,0,0,,,,,,,,,,,,,,0,,,,0,,,,2,0,1,0,,0,,,13,9,,,7,1,,21,2,,3,,,,,0,,,,,,1,1,1,,,,,1,,,,,,,,,0,0,,,,,,,,,0,,,,,,,,,,,,,189,,7,18847
326220,,,,,,,,,,,,48,,,,,,,,,,,,7,,,,,,,,,,,3,7,40,,,,197,,,,21,328,155,270,36,,,,,1,,43,9,,,,,282,,,98,1,9,709,,,,11,,,,,,,,,,,3,2,,,,,,,,,,,,17,136,,,,,,,,,,,119,762,65,257,,,,30,44,4,,43,698,26,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,14,,101,,,,,,,223,,,,,,,6,,,,7,,,,,,,,99,,,133,,,,,,,115,,,8,8,1547,5931
326290,,,,4,3,3,2,,7,55,1,5,,,8,5,,,,,,,,,49,,,,,,,,,,11,20,15,,,,61,,,,7,516,6,486,6,,27,2,,39,1,,2,1,5,4,3,24,1,2,58,8,51,23,1,1,,14,13,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,177,411,168,157,71,11,425,101,0,172,206,,1022,148,,13,,,24,29,58,57,,,115,,20,1,,,,137,156,32,189,,,,,,,4,,21,,,,,,,,34,,,,20,,,3,,,,,,,,,,,,,,,,40,,33,,,,25,,,,,,,,,151,,,2,,,,,,,,34,,,,,,,,,,,116,,,,,,,16,,,520,247,,17350
